price_eur	year	km_age	mark
0.3282582129250234	0.9975284231339595	0.37169028621333017	Volkswagen
0.32779814535259866	0.9807217004448838	0.370502692760642	Volkswagen
0.32851700093451225	0.9975284231339595	0.36996017096052825	Fiat
0.4025591258716124	0.9980227385071676	0.368187050930888	Volkswagen
0.32851700093451225	0.9980227385071676	0.36620221507681316	Seat
0.32779814535259866	0.9965397923875432	0.36388657324705914	BMW
0.3229099273955862	0.9980227385071676	0.36144191708679024	Suzuki
0.31629645604198114	0.9960454770143351	0.3605785134902677	Mercedes-Benz
0.328502623822874	0.9975284231339595	0.3591924364521721	Mercedes-Benz
0.32851700093451225	0.9985170538803757	0.3558380638587855	Seat
0.32851700093451225	0.9985170538803757	0.3558380638587855	BMW
0.32851700093451225	0.9985170538803757	0.3558380638587855	Suzuki
0.32851700093451225	0.9985170538803757	0.3558380638587855	Skoda
0.32851700093451225	0.9985170538803757	0.3558380638587855	Hyundai
0.32851700093451225	0.9985170538803757	0.3558380638587855	Land_Rover
0.32851700093451225	0.9985170538803757	0.3558380638587855	Ford
0.32851700093451225	0.9985170538803757	0.3558380638587855	BMW
0.4577672345625764	0.9985170538803757	0.35378375874981804	Fiat
0.32797067069225794	0.9980227385071676	0.34508686964921337	BMW
0.40112141470778523	0.9970341077607514	0.3449644714382121	Mitsubishi
0.328660772050895	0.9980227385071676	0.34172257287655644	Kia
0.32779814535259866	0.9980227385071676	0.3406772259934103	Volkswagen
0.3716483358493279	0.9980227385071676	0.3374220951927276	Audi
0.32837322981812955	0.9960454770143351	0.33657192383523216	Skoda
0.31451369419883546	0.9975284231339595	0.33325724795892714	Ford
0.4025591258716124	0.9584775086505191	0.33080597567914466	BMW
0.32837322981812955	0.9935739001482946	0.33080597567914466	Mercedes-Benz
0.4433901229243045	0.9960454770143351	0.33080597567914466	Volkswagen
0.328502623822874	0.9980227385071676	0.33080597567914466	Mercedes-Benz
0.3702106246855007	0.9970341077607514	0.3307662789620632	Mercedes-Benz
0.32779814535259866	0.9980227385071676	0.33073981448400885	Audi
0.37049816691826615	0.9980227385071676	0.33071335000595453	Volkswagen
0.37193587808209333	0.9975284231339595	0.3302899183570852	Audi
0.32831572137157644	0.9980227385071676	0.32882775594458336	Renault
0.32779814535259866	0.9960454770143351	0.328437404893282	Skoda
0.32851700093451225	0.9985170538803757	0.32842086459449804	BMW
0.32851700093451225	0.9980227385071676	0.32733251293451365	Audi
0.3716483358493279	0.9980227385071676	0.3249937146864621	MINI
0.32132844511537634	0.9960454770143351	0.32450742990221376	Volkswagen
0.32779814535259866	0.9965397923875432	0.3241898561655618	Audi
0.32779814535259866	0.9965397923875432	0.3241898561655618	Volkswagen
0.31557760046006755	0.9980227385071676	0.324027761237479	Hyundai
0.3660268851987636	0.9980227385071676	0.323012186892144	Volkswagen
0.3982459923801308	0.9970341077607514	0.32088179640877035	Volkswagen
0.328502623822874	0.9965397923875432	0.3201507152025194	Smart
0.3284882467112357	0.995551161641127	0.3197206674341365	Mercedes-Benz
0.37193587808209333	0.9975284231339595	0.31874148174612627	Smart
0.3282294587017468	0.9980227385071676	0.315827081100393	Seat
0.32837322981812955	0.9975284231339595	0.31573776348695964	Seat
0.3285888864927036	0.9980227385071676	0.3153904172124965	Audi
0.3279419164689814	0.9960454770143351	0.31492728884654575	Audi
0.32060958953346275	0.9970341077607514	0.3142656768951874	Skoda
0.37193587808209333	0.9970341077607514	0.3102662326492266	Volkswagen
0.32779814535259866	0.9960454770143351	0.30764955738160454	Ford
0.3279419164689814	0.9965397923875432	0.3054993185396901	Audi
0.357271224211056	0.9980227385071676	0.3050692707713072	MINI
0.32851700093451225	0.9980227385071676	0.3043414976248131	BMW
0.4041406081518223	0.9980227385071676	0.3040272319479179	Volkswagen
0.44511537632089715	0.9980227385071676	0.3029851931245286	Volkswagen
0.32867514916253326	0.9965397923875432	0.30285287073425693	Volkswagen
0.32779814535259866	0.9891250617894216	0.30226403609754804	Opel
0.328660772050895	0.9980227385071676	0.3008680348801821	Ford
0.4433901229243045	0.9980227385071676	0.30037182591666334	Volkswagen
0.4025591258716124	0.9980227385071676	0.2984829237955354	Volkswagen
0.32811444180864063	0.9965397923875432	0.2981223452820452	Ford
0.32851700093451225	0.9980227385071676	0.29772868617098697	Volkswagen
0.32851700093451225	0.9980227385071676	0.29772868617098697	Volkswagen
0.32851700093451225	0.9980227385071676	0.29772868617098697	Mercedes-Benz
0.32851700093451225	0.9980227385071676	0.29772868617098697	Volkswagen
0.32851700093451225	0.9980227385071676	0.29772868617098697	Volkswagen
0.32851700093451225	0.9980227385071676	0.29772868617098697	Dacia
0.32851700093451225	0.9980227385071676	0.29772868617098697	BMW
0.32851700093451225	0.9980227385071676	0.29772868617098697	Renault
0.3716483358493279	0.9985170538803757	0.2977253781112302	Land_Rover
0.32851700093451225	0.9975284231339595	0.2974309607928758	Volkswagen
0.32851700093451225	0.995551161641127	0.2967825810805446	Volkswagen
0.32779814535259866	0.9970341077607514	0.2960713482328345	Citroën
0.3279419164689814	0.9975284231339595	0.29522779299485263	Skoda
0.3280856875853641	0.9975284231339595	0.2931668717663716	MINI
0.32851700093451225	0.9975284231339595	0.29294853982242336	Jeep
0.32851700093451225	0.9975284231339595	0.29294853982242336	Audi
0.31557760046006755	0.9980227385071676	0.2922538472734971	Opel
0.32779814535259866	0.9965397923875432	0.2911092585976473	MINI
0.3658974911940191	0.9980227385071676	0.29059981739510143	Citroën
0.37200776364028465	0.9728126544735541	0.29000436663887896	Jeep
0.3282294587017468	0.9975284231339595	0.2894552287192516	Volkswagen
0.3279419164689814	0.9980227385071676	0.28842642213488945	Ford
0.3242757530012221	0.9980227385071676	0.2871395868894976	Mercedes-Benz
0.3282294587017468	0.9980227385071676	0.2851547510354227	Mercedes-Benz
0.3549708863489325	0.9980227385071676	0.27999086975507126	Skoda
0.3716483358493279	0.9980227385071676	0.27853863152183983	Volkswagen
0.4025591258716124	0.9965397923875432	0.2778770195704815	Mercedes-Benz
0.37193587808209333	0.9970341077607514	0.2778770195704815	Toyota
0.35899647760764863	0.9970341077607514	0.2778770195704815	Volkswagen
0.328502623822874	0.9975284231339595	0.2777248488216691	Volkswagen
0.32851700093451225	0.9980227385071676	0.27431754727217394	Volkswagen
0.32851700093451225	0.9980227385071676	0.27431754727217394	Opel
0.32851700093451225	0.9980227385071676	0.27431754727217394	Skoda
0.3279419164689814	0.9980227385071676	0.2739073478623318	Volkswagen
0.32779814535259866	0.9960454770143351	0.2736327789025181	Hyundai
0.3716483358493279	0.9990113692535838	0.27354676934884153	Skoda
0.3016174250593056	0.9985170538803757	0.2727859156047795	Mazda
0.32262238516282077	0.9975284231339595	0.27225331798393604	Skoda
0.32851700093451225	0.9975284231339595	0.2698814391383166	Opel
0.3716483358493279	0.9920909540286703	0.26889894539054954	Volkswagen
0.328660772050895	0.9980227385071676	0.2686111441917087	Opel
0.3716483358493279	0.9980227385071676	0.2679528403001072	Skoda
0.357271224211056	0.9980227385071676	0.2676716552207799	Skoda
0.32837322981812955	0.9970341077607514	0.26459846770672063	Citroën
0.31557760046006755	0.9970341077607514	0.26445622113717865	MINI
0.3282582129250234	0.9980227385071676	0.26430074232860945	Audi
0.37193587808209333	0.9980227385071676	0.26265994468924087	Opel
0.3716483358493279	0.9733069698467622	0.2610059148108451	Skoda
0.5247501976852851	0.9975284231339595	0.26090005689862783	Volkswagen
0.32837322981812955	0.9980227385071676	0.26046008495097456	Toyota
0.4310258069153907	0.9990113692535838	0.25797904013338097	Ford
0.32851700093451225	0.9975284231339595	0.25627538935863337	Volkswagen
0.3283588527064913	0.9970341077607514	0.2547206012729414	Volkswagen
0.32607289195600603	0.9970341077607514	0.2538340412581213	Audi
0.32837322981812955	0.9960454770143351	0.25377449618249903	Kia
0.32851700093451225	0.9980227385071676	0.25152832360763766	Porsche
0.32851700093451225	0.9980227385071676	0.25152832360763766	Audi
0.32851700093451225	0.9980227385071676	0.25152832360763766	Volkswagen
0.3716483358493279	0.9975284231339595	0.25136953673931167	Volkswagen
0.4025591258716124	0.9975284231339595	0.25087663583554975	Volkswagen
0.328660772050895	0.9980227385071676	0.24910351580590953	Ford
0.32779814535259866	0.9975284231339595	0.2481044817593585	Audi
0.4025591258716124	0.9985170538803757	0.2481044817593585	Kia
0.328660772050895	0.9975284231339595	0.24773067100684107	Ford
0.328660772050895	0.9970341077607514	0.24753880354094715	Volkswagen
0.4025591258716124	0.9980227385071676	0.24691688830667038	Dacia
0.404126231040184	0.9975284231339595	0.24650668889682822	Volkswagen
0.37193587808209333	0.9975284231339595	0.24565651753933282	Volkswagen
0.4025591258716124	0.9980227385071676	0.24479642200256704	Dacia
0.371921500970455	0.9975284231339595	0.24380400407552963	Volkswagen
0.32837322981812955	0.9980227385071676	0.2436121366096357	Peugeot
0.32851700093451225	0.9980227385071676	0.24337064824738994	Volkswagen
0.32851700093451225	0.9980227385071676	0.24337064824738994	Volkswagen
0.32851700093451225	0.9980227385071676	0.24337064824738994	Jeep
0.32779814535259866	0.9970341077607514	0.24314239212417132	Volkswagen
0.32851700093451225	0.9975284231339595	0.24263956704113904	Volkswagen
0.5247501976852851	0.9975284231339595	0.24240138673865005	BMW
0.32851700093451225	0.9985170538803757	0.2421499741971339	Skoda
0.5247645747969233	0.9925852694018784	0.24181916822145474	Volkswagen
0.32851700093451225	0.9970341077607514	0.24023791565770844	Volkswagen
0.32779814535259866	0.9980227385071676	0.2398343323673799	Volkswagen
0.3279562935806197	0.9980227385071676	0.23957961176610695	Audi
0.3303860254474876	0.9965397923875432	0.2385111084646633	Kia
0.3284451153763209	0.9975284231339595	0.23641049051910074	Audi
0.3280856875853641	0.9980227385071676	0.2350674182578434	Volkswagen
0.3716483358493279	0.9980227385071676	0.2348391621346248	Skoda
0.37193587808209333	0.9980227385071676	0.23321821285379699	Ford
0.4025591258716124	0.9812160158180919	0.2329469519537401	Peugeot
0.328660772050895	0.9985170538803757	0.23218940626943485	Volkswagen
0.328660772050895	0.9970341077607514	0.2311341352070184	Volkswagen
0.3282294587017468	0.9975284231339595	0.23097534833869238	Skoda
0.31615268492559845	0.9975284231339595	0.230902571024043	Mazda
0.328660772050895	0.9980227385071676	0.230902571024043	BMW
0.32779814535259866	0.9970341077607514	0.23088272266550222	Volkswagen
0.36588311408238083	0.9980227385071676	0.23084964206793432	MINI
0.4025591258716124	0.9935739001482946	0.2302409590726847	Mercedes-Benz
0.4025591258716124	0.9980227385071676	0.22943710055178437	Volkswagen
0.32851700093451225	0.9975284231339595	0.2282230426210419	Volkswagen
0.3223348429300554	0.9985170538803757	0.2279947864978233	Skoda
0.3223348429300554	0.9985170538803757	0.2279947864978233	Renault
0.3217597584645245	0.9975284231339595	0.22791870112341708	Volkswagen
0.32837322981812955	0.9975284231339595	0.22593386526934223	Skoda
0.32851700093451225	0.9970341077607514	0.22457425270930095	Volkswagen
0.32851700093451225	0.9985170538803757	0.22379024254694138	Mercedes-Benz
0.4580547767953418	0.9980227385071676	0.22360829926031783	Ford
0.37193587808209333	0.9960454770143351	0.22164000370502693	Volkswagen
0.32837322981812955	0.9980227385071676	0.22161023116721582	Peugeot
0.32851700093451225	0.9980227385071676	0.22024400248766093	Volkswagen
0.3707713320393933	0.9980227385071676	0.22012822039617325	Ford
0.32851700093451225	0.9975284231339595	0.2199859738266312	Volkswagen
0.32779814535259866	0.9975284231339595	0.2193243618752729	MINI
0.3256415786068579	0.9970341077607514	0.2186362854458603	Audi
0.32851700093451225	0.9980227385071676	0.2184741905177775	Audi
0.3282294587017468	0.9975284231339595	0.21837825678483055	Seat
0.328660772050895	0.9980227385071676	0.21810699588477367	Hyundai
0.32851700093451225	0.9965397923875432	0.21667791406983974	Mercedes-Benz
0.32837322981812955	0.9985170538803757	0.2158508991306419	Skoda
0.32837322981812955	0.9975284231339595	0.21578473793550607	Volkswagen
0.4508662209762059	0.9985170538803757	0.21524883225490585	Volkswagen
0.3139961181798577	0.9980227385071676	0.21452767522792532	Renault
0.32851700093451225	0.9975284231339595	0.21436227224008575	Audi
0.3280856875853641	0.9975284231339595	0.2140314662644066	MINI
0.3716483358493279	0.9975284231339595	0.2128736453495296	Volkswagen
0.31615268492559845	0.9985170538803757	0.21193084831884404	Audi
0.32851700093451225	0.9980227385071676	0.21114683815648447	Hyundai
0.328660772050895	0.9975284231339595	0.2109417384515634	Volkswagen
0.3280856875853641	0.9970341077607514	0.21074325486615592	Skoda
0.328660772050895	0.9975284231339595	0.2070746165958742	Volkswagen
0.328660772050895	0.9975284231339595	0.2070746165958742	Volkswagen
0.328660772050895	0.9980227385071676	0.20544043507601922	Ford
0.32851700093451225	0.9975284231339595	0.20491776163444617	Audi
0.32779814535259866	0.9980227385071676	0.20457041535998308	Jeep
0.31313349148156133	0.9980227385071676	0.2044380929697114	Volkswagen
0.3162820789303429	0.9980227385071676	0.204365315655062	Volkswagen
0.3716483358493279	0.9975284231339595	0.20329350429386156	Audi
0.328502623822874	0.9975284231339595	0.20311486906699483	Ford
0.3285601322694271	0.9975284231339595	0.20294946607915526	Volkswagen
0.36618503342678455	0.9985170538803757	0.20228454606804017	Skoda
0.37180648407734884	0.9970341077607514	0.20179164516427825	Volkswagen
0.37180648407734884	0.9970341077607514	0.20179164516427825	MINI
0.37180648407734884	0.9970341077607514	0.20179164516427825	Ford
0.37180648407734884	0.9970341077607514	0.20179164516427825	Volvo
0.3716483358493279	0.9985170538803757	0.20179164516427825	Volkswagen
0.3845877363237726	0.9980227385071676	0.20162624217643868	Volkswagen
0.3280856875853641	0.9980227385071676	0.20151707620446455	Volkswagen
0.32837322981812955	0.9980227385071676	0.20132520873857065	BMW
0.328502623822874	0.9970341077607514	0.20077276275918648	Audi
0.3082452735245489	0.9975284231339595	0.2004551890225345	Audi
0.37193587808209333	0.9975284231339595	0.20027986185542457	Renault
0.3283588527064913	0.9975284231339595	0.19944292273695632	Renault
0.31884120480195527	0.9975284231339595	0.19815277943180765	Audi
0.37193587808209333	0.9980227385071676	0.19813954719278049	Renault
0.32837322981812955	0.9965397923875432	0.19788813465126434	Renault
0.32837322981812955	0.9990113692535838	0.19699826657668745	Audi
0.32837322981812955	0.9990113692535838	0.19699826657668745	Skoda
0.32851700093451225	0.9975284231339595	0.19690564090349727	Seat
0.3716483358493279	0.9980227385071676	0.19647890119487119	Mercedes-Benz
0.32837322981812955	0.9980227385071676	0.19607862596429942	Mercedes-Benz
0.9917331608079937	0.9985170538803757	0.19567173461421408	Skoda
0.9917331608079937	0.9985170538803757	0.19567173461421408	Skoda
0.32650420530515417	0.9975284231339595	0.1918674658939039	Volkswagen
0.3285888864927036	0.9980227385071676	0.19170206290606434	Audi
0.32810006469700237	0.9975284231339595	0.18855940613711247	Seat
0.3716483358493279	0.9980227385071676	0.1882286001614333	Volkswagen
0.3157213715764503	0.9975284231339595	0.1872361822343959	Skoda
0.32837322981812955	0.9990113692535838	0.18663411535865984	BMW
0.32851700093451225	0.9787444389520514	0.18629007714395354	Volkswagen
0.32837322981812955	0.9975284231339595	0.185251346380321	Fiat
0.3282294587017468	0.9975284231339595	0.18495362100220977	Fiat
0.32779814535259866	0.9965397923875432	0.18458973442896273	Dacia
0.32837322981812955	0.9990113692535838	0.1840604448678761	Citroën
0.37193587808209333	0.9980227385071676	0.18086816720257234	Ford
0.37193587808209333	0.9980227385071676	0.17962433673401876	Skoda
0.37200776364028465	0.9975284231339595	0.17893295224484934	Volkswagen
0.3716483358493279	0.9752842313395946	0.17863522686673813	BMW
0.3716483358493279	0.9990113692535838	0.17850621253622326	Renault
0.3716483358493279	0.9965397923875432	0.17831103701057255	Audi
0.31471497376177127	0.9980227385071676	0.17830442089105897	Volkswagen
0.32837322981812955	0.9980227385071676	0.17780821192754026	Volkswagen
0.32837322981812955	0.9980227385071676	0.17780821192754026	Fiat
0.31349291927251816	0.9980227385071676	0.17731200296402155	Ford
0.4541585795413701	0.9985170538803757	0.17721937729083137	Renault
0.37200776364028465	0.9980227385071676	0.1760549402564408	Ford
0.3155632233484293	0.9965397923875432	0.17532716710994667	Volkswagen
0.3716483358493279	0.9970341077607514	0.17532716710994667	Aixam
0.32779814535259866	0.9980227385071676	0.17532716710994667	Skoda
0.4025591258716124	0.9985170538803757	0.17532716710994667	Volkswagen
0.32851700093451225	0.9980227385071676	0.17532385905018988	Volkswagen
0.328502623822874	0.9975284231339595	0.17337541185343971	Other
0.3266479764215369	0.9990113692535838	0.17201910735315523	Seat
0.3716483358493279	0.9980227385071676	0.1718371640665317	Volkswagen
0.37193587808209333	0.9975284231339595	0.17147658555304143	Volkswagen
0.4580547767953418	0.9975284231339595	0.17128471808714751	Seat
0.37193587808209333	0.9980227385071676	0.16969684940388763	Seat
0.3716483358493279	0.9980227385071676	0.1696703849258333	Volkswagen
0.3282294587017468	0.9985170538803757	0.16948844163920976	Suzuki
0.4577672345625764	0.9980227385071676	0.16929326611355908	Volkswagen
0.328502623822874	0.9970341077607514	0.16662366188982838	Audi
0.32837322981812955	0.9990113692535838	0.16650457173858388	Mercedes-Benz
0.4025591258716124	0.9975284231339595	0.16540298783957233	BMW
0.32851700093451225	0.9975284231339595	0.16540298783957233	Audi
0.37193587808209333	0.9980227385071676	0.16517473171635372	Volkswagen
0.32837322981812955	0.9985170538803757	0.16474137588821405	Land_Rover
0.40181151606642224	0.9985170538803757	0.1638283513953396	BMW
0.37380490259506866	0.9965397923875432	0.1637489579611766	Honda
0.37193587808209333	0.9980227385071676	0.16312704272689982	BMW
0.3716483358493279	0.9985170538803757	0.162045307186429	Volkswagen
0.3650348644957228	0.9985170538803757	0.16190306061688697	Volkswagen
0.32837322981812955	0.9990113692535838	0.16180712688394003	Volkswagen
0.32837322981812955	0.9990113692535838	0.16180712688394003	BMW
0.36588311408238083	0.9980227385071676	0.16177404628637213	Renault
0.3716483358493279	0.9975284231339595	0.1614333161314226	BMW
0.3279419164689814	0.9980227385071676	0.15977928625302687	Volkswagen
0.3279419164689814	0.9980227385071676	0.15977928625302687	Corvette
0.37193587808209333	0.9990113692535838	0.15878686832598943	Skoda
0.37193587808209333	0.9990113692535838	0.15878686832598943	Skoda
0.9816691826612034	0.9985170538803757	0.15838990115517446	Nissan
0.328660772050895	0.9975284231339595	0.1577547536818705	Fiat
0.32837322981812955	0.9975284231339595	0.15720230770248633	Nissan
0.328660772050895	0.9970341077607514	0.15630582350839586	Nissan
0.35755876644382145	0.9985170538803757	0.15507522527886944	Nissan
0.3587089353748832	0.9975284231339595	0.15495944318738172	Mercedes-Benz
0.37200776364028465	0.9975284231339595	0.15392071242374922	Audi
0.371921500970455	0.9990113692535838	0.15388763182618131	Volkswagen
0.32779814535259866	0.9985170538803757	0.15382477869080227	Ford
0.32177413557616275	0.9975284231339595	0.15333849390655394	Ford
0.32837322981812955	0.9980227385071676	0.15297129927355008	Renault
0.3716483358493279	0.9975284231339595	0.15240231299538196	Renault
0.32779814535259866	0.9985170538803757	0.1511783308853691	MINI
0.37193587808209333	0.9975284231339595	0.15054318341206516	Volkswagen
0.32851700093451225	0.9970341077607514	0.1504869463961997	Opel
0.37200776364028465	0.9980227385071676	0.1504836383364429	BMW
0.32851700093451225	0.9980227385071676	0.15012636788270944	MINI
0.3282294587017468	0.9980227385071676	0.14985510698265253	Ford
0.371921500970455	0.9980227385071676	0.14935889801913382	Volkswagen
0.37193587808209333	0.9980227385071676	0.1490181678641843	BMW
0.4025591258716124	0.9970341077607514	0.1488626890556151	Citroën
0.32779814535259866	0.9975284231339595	0.1488626890556151	Citroën
0.3716483358493279	0.9985170538803757	0.1488626890556151	Ford
0.32779814535259866	0.9975284231339595	0.14779749381392826	Ford
0.328660772050895	0.9980227385071676	0.147357521866275	Opel
0.3233268636330961	0.9980227385071676	0.14730790096992313	Ford
0.3285888864927036	0.9980227385071676	0.14621624125018196	Nissan
0.3716483358493279	0.9985170538803757	0.14596482870866578	Hyundai
0.40112141470778523	0.9975284231339595	0.14555462929882365	MINI
0.3249227230249443	0.995551161641127	0.1452238233231445	Mercedes-Benz
0.3266479764215369	0.9990113692535838	0.1452238233231445	Ford
0.37193587808209333	0.9980227385071676	0.14474084659865297	Audi
0.3282294587017468	0.9975284231339595	0.14452251465470473	Mercedes-Benz
0.32837322981812955	0.9985170538803757	0.14410239106559222	Citroën
0.3279419164689814	0.9980227385071676	0.14404284598996997	Skoda
0.328502623822874	0.9990113692535838	0.1431827504532042	Mercedes-Benz
0.3285888864927036	0.9980227385071676	0.14304381194341895	BMW
0.328660772050895	0.9975284231339595	0.14224656954203221	Alfa_Romeo
0.7432966716986558	0.9980227385071676	0.14224656954203221	Nissan
0.3266479764215369	0.9990113692535838	0.14224656954203221	Nissan
0.32867514916253326	0.9980227385071676	0.14190914744683947	Volkswagen
0.3716483358493279	0.9980227385071676	0.1415849575906739	Audi
0.45798289123715047	0.9975284231339595	0.1414360949016183	MINI
0.37193587808209333	0.9985170538803757	0.14126407579426514	Opel
0.3266479764215369	0.9990113692535838	0.14125415161499477	Volkswagen
0.743569836819783	0.9990113692535838	0.14080425548807113	Volkswagen
0.37193587808209333	0.9985170538803757	0.1403179707038228	Volkswagen
0.328660772050895	0.9985170538803757	0.1402683498074709	Volkswagen
0.45798289123715047	0.9985170538803757	0.14001693726595477	Fiat
0.37193587808209333	0.9965397923875432	0.13949757188413853	Dacia
0.3236575372007764	0.9985170538803757	0.13943471874875948	Dacia
0.3266479764215369	0.9990113692535838	0.13926931576091992	Dacia
